id,name,name_urdu,city,province,type,category,campuses,chartered_by,established_year,website,image_url,google_map_url,distance_education,phone,email,ranking,fee_range_max,has_hec_scholarship,has_usaid_scholarship,financial_aid_office,scholarship_details,programs,scholarship_programs
uni_201,"The Shaikh Ayaz University, Shikarpur Sindh","The Shaikh Ayaz University, Shikarpur Sindh",Shikarpur,Sindh,Public,General,Mian Campus,Government of Sindh,2018,https://saus.edu.pk/,https://www.hec.gov.pk/english/universities/PublishingImages/Shaikh%20Ayaz%20University.png,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3524.5396613181196!2d68.65152161453466!3d27.946754321538034!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x39343b2a86a7ccbb%3A0x334d8f65c5dc9304!2sSheikh%20Ayaz%20University%20Shikarpur!5e0!3m2!1sen!2s!4v1579851431075!5m2!1sen!2s,False,+92-51-111-000-111,info@theshaikhayazuniversityshikarpursindh.edu.pk,,69000,False,False,"Shikarpur, Sindh",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_202,"The Sindh Institute of Physical Medicine and Rehabilitation, Karachi","The Sindh Institute of Physical Medicine and Rehabilitation, Karachi",Karachi,Sindh,Public,General,Main campus,Government of Sindh,2007,https://sipmr.edu.pk/,"The Sindh Institute of Physical Medicine and Rehabilitation, Karachi","https://www.google.com.hk/maps/place/Sindh+Institute+of+Physical+Medicine+and+Rehabilitation+KDA+Campus./@24.8896875,67.0654375,15z/data=!4m2!3m1!1s0x0:0x58e5b79b756dba76?sa=X&ved=1t:2428&ictx=111",False,74200 (021) 99216212-13-14,info@thesindhinstituteofphysicalmedicineandrehabilitationkarachi.edu.pk,,81000,False,False,"Sindh Institute of Physical Medicine and Rehabilitation, Opposite SIUT, Near Mujahid Masjid, Chand Bibi Road, South Karachi, Sindh – 74200 (021) 99216212-13-14",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_203,"The Superior University, Lahore","The Superior University, Lahore",Lahore,Punjab,Private,General,Mian Campus,Government of Punjab,2004,http://www.superior.edu.pk/,https://www.hec.gov.pk/english/universities/PublishingImages/University_logo-01.png,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3407.8998636986375!2d74.2337292146694!3d31.334138463450312!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3919aadc70075215%3A0xf14fa2ec4eba8377!2sSuperior+University!5e0!3m2!1sen!2s!4v1469017680941,False,+92-42-35330361-3,info@thesuperioruniversitylahore.edu.pk,,350000,False,False,"17 K.M Raiwind Road, Lahore. +92-42-35330361-3, +92-42 381 03777",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_204,The University of Agriculture,The University of Agriculture,Dera Ismail Khan,Khyber Pakhtunkhwa,Public,General,Mian Campus,Government of Khyber Pakhtunkhwa,2018,https://www.uad.edu.pk/,https://www.hec.gov.pk/english/universities/PublishingImages/Agri%20University%20D.%20I.%20Khan.jpg,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3391.6450553472428!2d70.87271091463765!3d31.780165541448245!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x392673ef45791f65%3A0x338caa116d1aefaa!2sThe%20University%20of%20Agriculture%20DIKhan!5e0!3m2!1sen!2s!4v1620199802043!5m2!1sen!2s,False,+92-966 851545,info@uad.edu.pk,,105000,False,False,"Near Baahoo Flour Mill, Bhakkar Road, Dera Ismail Khan Khyber Pakhtunkhwa, Pakistan Tel # +92-966 851545 Email: info@uad.edu.pk",Scholarship availability and coverage must be verified with the university financial aid office.,"Agronomy,Veterinary Medicine,Food Science & Technology,Horticulture,Environmental Science",
uni_205,"The University of Agriculture, Swat","The University of Agriculture, Swat",Swat,Khyber Pakhtunkhwa,Public,Agriculture & Veterinary,Mian Campus,Government of Khyber Pakhtunkhwa,2020,https://www.uoas.edu.pk/,https://www.hec.gov.pk/english/universities/PublishingImages/UOA%20Swat-%20LOGO.png,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d419197.3293524379!2d71.69397957118926!3d34.831617105483076!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dc1740cf966f6d%3A0xdc0ff3c3d9146083!2sAgriculture%20University%20Swat%20Campus!5e0!3m2!1sen!2s!4v1698217591926!5m2!1sen!2s,False,0092-946-811888,registrar@uoas.edu.pk,,45000,False,False,"The University of Agriculture, Swat-Khyber Pakhunkhwa Tel # 0092-946-811888 Email: registrar@uoas.edu.pk",Scholarship availability and coverage must be verified with the university financial aid office.,"Agronomy,Veterinary Medicine,Food Science & Technology,Horticulture,Environmental Science",
uni_206,The University of Faisalabad,The University of Faisalabad,Faisalabad,Punjab,Private,General,Faisalabad,Government of Punjab,2003,http://www.tuf.edu.pk/,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3403.4259987230284!2d73.15582081467247!3d31.457465657394053!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3922691f5e0fa2b3%3A0x3adfcd42fe315ba5!2sThe+University+of+Faisalabad!5e0!3m2!1sen!2s!4v1469021671744,False,+92-41-8868326-30,info@theuniversityoffaisalabad.edu.pk,,350000,False,False,"4-KM Sargodha Road, Faisalabad. +92-41-8868326-30, +92-41-8869358, +92-41-8754396",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_207,The Women University,The Women University,Multan,Punjab,Public,General,Multan,Government of Pakistan,2010,http://www.wum.edu.pk/,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3448.1295397253352!2d71.4585445146413!3d30.20485001793302!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x393b33ef46207033%3A0x567ae769830b9f9c!2sThe+Women+University+Multan!5e0!3m2!1sen!2s!4v1469017892641,False,+92-61-9200811,info@thewomenuniversity.edu.pk,,69000,False,False,"Katchery campus. LMQ Road, Multan. +92-61-9200811",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_208,"Times Institute, Multan","Times Institute, Multan",Multan,Punjab,Private,General,Mian Campus,Government of Punjab,2020,https://www.t.edu.pk/,https://www.hec.gov.pk/english/universities/PublishingImages/Times%20Institute.png,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3447.8537592407715!2d71.46632601466947!3d30.2127210818213!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x393b33f7a65fb04d%3A0x3131fe807b59cd5c!2sTimes%20Institute%20Multan%20City%20Campus!5e0!3m2!1sen!2s!4v1606827018667!5m2!1sen!2s&quot; width=&quot;600&quot; height=&quot;450,False,+92-61-6222951-3,info@t.edu.pk,,350000,False,False,"Main Road, Peer Khursheed Colony, Multan, Punjab Pakistan Tel: +92-61-6222951-3 UAN: +92-348-111-3330 Email: info@t.edu.pk",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_209,"UIT University, Karachi","UIT University, Karachi",Karachi,Sindh,Private,General,Mian Campus,Government of Sindh,2018,https://www.uitu.edu.pk,https://www.hec.gov.pk/english/universities/PublishingImages/UITU%20Logo.png,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3618.1268085160823!2d67.10669581447894!3d24.927749648697564!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3eb338c700571b09%3A0xd86779b29e77f36a!2sUsman%20Institute%20of%20Technology!5e0!3m2!1sen!2s!4v1625546568386!5m2!1sen!2s,False,0092-21-34994305,info@uituniversity.edu.pk,,350000,False,False,"Street # 13, Abul Hasan Isphahani Road, Block # 7, Gulshan-e-Iqbal, Karachi. Tel # 0092-21-34994305 Email: info@uituniversity.edu.pk",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_210,University of Agriculture,University of Agriculture,Faisalabad,Punjab,Public,General,Faisalabad,Government of Punjab,1973,http://www.uaf.edu.pk/,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d3404.2787901708502!2d73.071527!3d31.433990999999995!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3922429065ab4f41%3A0x3a567c6cab2e2c63!2spakistan+pyaas+universty+faisalabad!5e0!3m2!1sen!2s!4v1469018900155,False,+92-41-9200200,info@universityofagriculture.edu.pk,,105000,False,False,"University of Agriculture University Main Rd? Faisalabad, Pakistan. +92-41-9200200, +92-419200161",Scholarship availability and coverage must be verified with the university financial aid office.,"Agronomy,Veterinary Medicine,Food Science & Technology,Horticulture,Environmental Science",
uni_211,University of Art and Culture,University of Art and Culture,Jamshoro,Sindh,Private,Arts & Design,Mian Campus,Government of Sindh,2018,http://uac.edu.pk,https://www.hec.gov.pk/english/universities/PublishingImages/UAC%20Jamshoro.jpg,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3604.530139453838!2d68.25276931428422!3d25.387059183808255!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x394c7b7d3c7aeb05%3A0xc58b09b59c71868c!2zVW5pdmVyc2l0eSBvZiBBcnQgYW5kIEN1bHR1cmUg24zZiNmG24zZiNix2LPZuduMINii2YEg2KLYsdm5INin24zZhtqIINqp2YTahtixINis2KfZhdi02YjYsdmI!5e0!3m2!1sen!2s!4v1611746588636!5m2!1sen!2s,False,+92-333-2777550,info@uac.edu.pk,,350000,False,False,Jamshoro Sindh-Pakistan Tel: +92-333-2777550 Email: info@uac.edu.pk,Scholarship availability and coverage must be verified with the university financial aid office.,"Fine Arts,Architecture,Graphic Design,Textile Design,Fashion Design,Film & TV",
uni_212,University of Azad Jammu & Kashmir,University of Azad Jammu & Kashmir,Muzaffarabad,Azad Jammu & Kashmir,Public,General,Muzaffarabad,Government of AJK,1985,http://www.ajku.edu.pk/,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3293.073815032358!2d73.4677606145556!3d34.3740428081517!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38e09e2b0192fdf9%3A0x36610135d628dfe0!2sUniversity+of+Azad+Jammu+%26+Kashmir!5e0!3m2!1sen!2s!4v1468508183984,False,+92-5822-960479,info@universityofazadjammukashmir.edu.pk,,57000,False,False,Challa campus Muzafarabad.13100 (AJK) +92-5822-960479,Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_213,University of Balochistan,بلوچستان یونیورسٹی، کوئٹہ,Quetta,Balochistan,Public,General,Mian Campus; Kharan,Government of Balochistan,1970,http://www.uob.edu.pk,https://www.hec.gov.pk/english/universities/PublishingImages/UoB%20Quetta.jfif,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3449.5010966731165!2d66.98842141464031!3d30.1656767197913!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3ed2e0ac398e831f%3A0x422af49e5a0e626e!2sUniversity+of+Balochistan!5e0!3m2!1sen!2s!4v1468613883700,False,+9281-9211288,info@universityofbalochistan.edu.pk,19,69000,False,False,"Sariab Road, Quetta. +9281-9211288",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_214,"University of Baltistan, Skardu","University of Baltistan, Skardu",Skardu,Gilgit Baltistan,Public,General,Mian Campus,Government of Pakistan,2017,http://www.uobs.edu.pk,https://www.hec.gov.pk/english/universities/PublishingImages/University%20of%20Baltistan.jpg,https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d13025.100211105706!2d75.7044321!3d35.2991465!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x9d472513a44c5c89!2sUniversity%20of%20Baltistan%2C%20Skardu!5e0!3m2!1sen!2s!4v1640684440573!5m2!1sen!2s,False,+92-05815-960070,info@universityofbaltistanskardu.edu.pk,,81000,False,False,"Kargil Road, Skardu-Pakistan Ph: +92-05815-960070, 05815-960061 Fax: +92-05815-960256",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_215,University of Buner,University of Buner,Bunair,Khyber Pakhtunkhwa,Public,General,Bunair,Government of Khyber Pakhtunkhwa,2016,https://www.ubuner.edu.pk/,https://www.hec.gov.pk/english/universities/PublishingImages/University%20of%20Buner.png,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3289.0018075903668!2d72.48751871471138!3d34.47747840264924!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38de9a926973cd93%3A0x837830904d265633!2sThe+University+Of+Buner!5e0!3m2!1sen!2s!4v1556529182042!5m2!1sen!2s,False,+92-939-555211,registrar@ubuner.edu.pk,,93000,False,False,"University of Buner Sowari, Buner, Khyber Pakhtunkhwa Tel # +92-939-555211, 555438 Email: registrar@ubuner.edu.pk",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_216,University of Central Punjab,University of Central Punjab,Lahore,Punjab,Private,General,Lahore,Government of Punjab,2002,http://www.ucp.edu.pk/,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3403.8091536211828!2d74.2656733146722!3d31.446920557912705!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3919017432b1835b%3A0xe396992a5b05891c!2sUniversity+of+Central+Punjab!5e0!3m2!1sen!2s!4v1469019290021,False,+92-42-35954890,info@universityofcentralpunjab.edu.pk,,350000,False,False,"Khayaban-e-Jinnah Road, Johar Town, Lahore. +92-42-35954890, +92-42-35880007, +92-42-35870689",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_217,"University of Chakwal, Chakwal","University of Chakwal, Chakwal",Chakwal,Punjab,Public,General,Mian Campus,Government of Punjab,2020,http://uoc.edu.pk,https://www.hec.gov.pk/english/universities/PublishingImages/University%20of%20Chakwal.png,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3348.601544002136!2d72.85906971450878!3d32.9351241809245!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x39205d7534acc2db%3A0x711df2596d2bb494!2sUniversity%20of%20Chakwal!5e0!3m2!1sen!2s!4v1611748504347!5m2!1sen!2s,False,+92-0543-555087,registrar@uoc.edu.pk,,45000,False,False,Chakwal Punjab-Pakistan Tel # +92-0543-555087 Email: registrar@uoc.edu.pk,Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_218,"University of Chenab, Gujrat","University of Chenab, Gujrat",Gujrat,Punjab,Private,General,Mian Campus; Gujrat,Government of Punjab,2021,https://uchenab.edu.pk/,"https://www.hec.gov.pk/english/universities/PublishingImages/Pages/Punjab/University-of-Chenab,-Gujrat/Logo%20of%20Uni%20of%20Chenab.jpg",https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d13461.620848339364!2d74.0911942!3d32.4885972!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x743bdde6e69ebd8f!2sThe%20University%20of%20Chenab%2C%20Gujrat!5e0!3m2!1sen!2s!4v1660729172849!5m2!1sen!2s,False,+92) 053 111 243 622,info@uchenab.edu.pk,,350000,False,False,"G.T. Road, adjacent Chenab Bridge, Gujrat, Punjab-Pakistan. Ph:- (+92) 053 111 243 622 Email: info@uchenab.edu.pk",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_219,"University of Child Health Sciences, Lahore","University of Child Health Sciences, Lahore",Lahore,Punjab,Public,Medical,Mian Campus,Government of Punjab,2021,http://www.chich.edu.pk,https://www.hec.gov.pk/english/universities/PublishingImages/Child%20Health%20Sciences%20University.jpg,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3402.5601288472867!2d74.34419847481207!3d31.481284249073482!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x391905794f3aebf9%3A0x81758ddbc07b42fa!2sUniversity%20of%20Child%20Health%20Sciences%2C%20Lahore!5e0!3m2!1sen!2s!4v1685516062033!5m2!1sen!2s,False,0092-42-99230901,info@chich.edu.pk,,69000,False,False,"Ferozpur Road, Lahore. Tel # 0092-42-99230901 Email: info@chich.edu.pk",Scholarship availability and coverage must be verified with the university financial aid office.,"MBBS,BDS,Pharm-D,Nursing,Biotechnology,Public Health,Doctor of Physical Therapy",
uni_220,University of Chitral,University of Chitral,Chitral,Khyber Pakhtunkhwa,Public,General,Chitral,Government of Khyber Pakhtunkhwa,2019,http://www.uoch.edu.pk,https://www.hec.gov.pk/english/universities/PublishingImages/University%20of%20chitral.jpg,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3231.2595467594615!2d71.81214221461168!3d35.91614658014017!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38c4acde993c92d5%3A0x65a122d6f58eb221!2sUniversity+of+Chitral!5e0!3m2!1sen!2s!4v1558337273555!5m2!1sen!2s,False,+92-943-412401,registrar@uoch.edu.pk,,81000,False,False,"University of Chitral Seen, Lasht Chitral, Khyber Pakhtunkhwa Tel # +92-943-412401 Email: registrar@uoch.edu.pk",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_221,University of Education,University of Education,Lahore,Punjab,Public,General,Faisalabad; Lahore; Multan; Vehari,Government of Punjab,2002,http://www.ue.edu.pk/,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3403.562071499797!2d74.29682491467243!3d31.45372105757824!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x39190145ae97af17%3A0x6d1f02b5cd2ab9f7!2sUniversity+of+Education!5e0!3m2!1sen!2s!4v1469020445223,False,+92-42-99262223-4,info@universityofeducation.edu.pk,,93000,False,False,"College Road, Township, Lahore. +92-42-99262223-4",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_222,"University of Engineering & Applied Sciences, Swat","University of Engineering & Applied Sciences, Swat",Swat,Khyber Pakhtunkhwa,Public,Engineering & Technology,Mian Campus; Swat,Government of Khyber Pakhtunkhwa,2021,https://ueas.edu.pk/,https://www.hec.gov.pk/english/universities/PublishingImages/Pages/Logo%20UEAS.png,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3275.089547665223!2d72.35158441457887!3d34.82884098385349!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dc1724a1093297%3A0x561d79fc1bef4f8d!2sUniversity%20of%20Engineering%20%26%20Applied%20Sciences%2C%20Swat!5e0!3m2!1sen!2s!4v1670390919434!5m2!1sen!2s,False,+92 946 613289,info@ueas.edu.pk,,105000,False,False,"Street 20, Sector D, Kanju Township, District Swat, Khyber Pakhtunkhwa.  Phone : +92 946 613289 +92 (0946)-613282 Email: info@ueas.edu.pk",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Electrical Engineering,Civil Engineering,Mechanical Engineering,Mechatronics,Artificial Intelligence",
uni_223,University of Engineering & Technology,University of Engineering & Technology,Peshawar,Khyber Pakhtunkhwa,Public,General,Peshawar,Government of Pakistan,1980,http://www.uetpeshawar.edu.pk/,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,"https://www.google.com/maps/place/University+of+Engineering+and+Technology,+Peshawar/@34.0031097,70.3650354,9z/data=!4m10!1m2!2m1!1suniversity+of+Engineering+%26+Technology+Category+General+Campuses+Peshawar!3m6!1s0x38d9172ebe9aaad1:0x74de395b0ec3efb!8m2!3d34.0031097!4d71.4856409!15sCkl1bml2ZXJzaXR5IG9mIEVuZ2luZWVyaW5nICYgVGVjaG5vbG9neSBDYXRlZ29yeSBHZW5lcmFsIENhbXB1c2VzIFBlc2hhd2FyWksiSXVuaXZlcnNpdHkgb2YgZW5naW5lZXJpbmcgJiB0ZWNobm9sb2d5IGNhdGVnb3J5IGdlbmVyYWwgY2FtcHVzZXMgcGVzaGF3YXKSAQp1bml2ZXJzaXR5mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU13TURaNlkyUjNFQUXgAQA!16s%2Fg%2F121lm_18?entry=ttu&g_ep=EgoyMDI0MTAwNy4xIKXMDSoASAFQAw%3D%3D",False,+92-91-9216493,info@universityofengineeringtechnology.edu.pk,,45000,False,False,"Post Box No. 814, Peshawar. +92-91-9216493",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Electrical Engineering,Civil Engineering,Mechanical Engineering,Mechatronics,Artificial Intelligence",
uni_224,University of Engineering & Technology (2),University of Engineering & Technology (2),Lahore,Punjab,Public,Engineering & Technology,Mian Campus; Faisalabad; Narowal,Government of Punjab,1974,http://www.uet.edu.pk/,https://www.hec.gov.pk/english/universities/PublishingImages/UET%20Lahore.png,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3398.9780404010844!2d74.35215981467555!3d31.57965005137322!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x39191b273d6ed0c1%3A0x4dcac84ea2200944!2sUniversity+of+Engineering+%26+Technology+Lahore!5e0!3m2!1sen!2s!4v1469021352543,False,0092-42-99029216,registrar@uet.edu.pk,,57000,False,False,"GT Road, Lahore-Pakistan Email: registrar@uet.edu.pk Tel # 0092-42-99029216, 042-99029452",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Electrical Engineering,Civil Engineering,Mechanical Engineering,Mechatronics,Artificial Intelligence",
uni_225,"University of Engineering & Technology (UET), Mardan","University of Engineering & Technology (UET), Mardan",Mardan,Khyber Pakhtunkhwa,Public,Engineering & Technology,Mardan,Government of Khyber Pakhtunkhwa,2018,http://www.uetmardan.edu.pk,https://www.hec.gov.pk/english/universities/PublishingImages/UET%20Mardan.png,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d105598.11144458112!2d71.94936779525002!3d34.198984298204444!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38deca6a8ba575a9%3A0xe24a786be5cb5a40!2sUniversity+of+Engineering+and+Technology+Mardan!,False,+92-937-9230295,Registrar@uetmardan.edu.pk,,69000,False,False,"University of Engineering & Technology (UET), Mardan Phone: +92-937-9230295 Fax: +92-937-9230296 Email: Registrar@uetmardan.edu.pk",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Electrical Engineering,Civil Engineering,Mechanical Engineering,Mechatronics,Artificial Intelligence",
uni_226,"University of Engineering & Technology, Taxila","University of Engineering & Technology, Taxila",Rawalpindi,Punjab,Public,General,Chakwal,Government of Punjab,1994,http://www.uettaxila.edu.pk/,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3348.650000144356!2d72.85766141471089!3d32.93384428328058!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x39205d733cdfbac5%3A0xdffc2ac6d20a106f!2sUniversity+of+Engineering+and+Technology+Taxila+Sub-Campus+Chakwal!5e0!3m2!1sen!2s!4v1469020959741,False,+92-51-9047403,info@universityofengineeringtechnologytaxila.edu.pk,,81000,False,False,"University of Engg. & Technology (UET) Taxila. +92-51-9047403, +92-51-9047400",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Electrical Engineering,Civil Engineering,Mechanical Engineering,Mechatronics,Artificial Intelligence",
uni_227,University of FATA,University of FATA,Kohat,Khyber Pakhtunkhwa,Public,General,Mian Campus,Government of Khyber Pakhtunkhwa,2013,https://www.fu.edu.pk/,https://www.hec.gov.pk/english/universities/PublishingImages/Fata%20University.jfif,https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d13271.635717458794!2d71.511136!3d33.737171!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x76ff6baa8e978d9f!2sGovt+Degree+College+Darra+Adam+Khel+Akhurwal+F.R+Kohat!5e0!3m2!1sen!2sus!4v1468704370426,False,+92-91-9218182,info@fu.edu.pk,,93000,False,False,"Govt Degree College Darra Adam Khel Akhurwal F.R Kohat, N-55, KPK-Pakistan. Email: info@fu.edu.pk Tel # +92-91-9218182, 92 91 588 5502",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_228,University of Gujrat,University of Gujrat,Gujrat,Punjab,Public,General,Gujrat,Government of Pakistan,2004,http://www.uog.edu.pk/,https://www.hec.gov.pk/Style%20Library/HEC/images/uog.jpg,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3359.7881863935036!2d74.1621765147031!3d32.63846369834535!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x391f03050c9a9403%3A0x547af0d30e96d8b!2sUniversity+of+Gujrat!5e0!3m2!1sen!2s!4v1469021958596,False,+92-53-364334,info@universityofgujrat.edu.pk,,105000,False,False,"Camp Office, Fawara Chowk, Gujrat. +92-53-364334",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
